Order,Family,Subfamily,Genus,Species,Type Species?,"Exemplar RefSeq
Accession Number","Exemplar GenBank
Accession Number",Exemplar Isolate,Genome Composition,Last Change,MSL of Last Changed,Proposal,Taxon History URL
Mononegavirales,Rhabdoviridae,,Cytorhabdovirus,Barley yellow striate mosaic virus,0,,KM213865,Hebei ,ssRNA(-),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140793
Mononegavirales,Rhabdoviridae,,Cytorhabdovirus,Broccoli necrotic yellows virus,0,,,,ssRNA(-),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140794
Mononegavirales,Rhabdoviridae,,Cytorhabdovirus,Festuca leaf streak virus,0,,,,ssRNA(-),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140795
Mononegavirales,Rhabdoviridae,,Cytorhabdovirus,Lettuce necrotic yellows virus,1,NC_007642,AJ867584,318,ssRNA(-),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140796
Mononegavirales,Rhabdoviridae,,Cytorhabdovirus,Lettuce yellow mottle virus,0,NC_011532,EF687738,France:Valence ,ssRNA(-),"New,",25,"2009.003a,bV.v2.Cytorhabdovirus",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140797
Mononegavirales,Rhabdoviridae,,Cytorhabdovirus,Northern cereal mosaic virus,0,NC_002251,AB030277,Tanno,ssRNA(-),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140798
Mononegavirales,Rhabdoviridae,,Cytorhabdovirus,Sonchus virus,0,,,,ssRNA(-),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140799
Mononegavirales,Rhabdoviridae,,Cytorhabdovirus,Strawberry crinkle virus,0,,,,ssRNA(-),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140800
Mononegavirales,Rhabdoviridae,,Cytorhabdovirus,Wheat American striate mosaic virus,0,,,,ssRNA(-),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140801
Mononegavirales,Rhabdoviridae,,Ephemerovirus,Adelaide River virus,0,,,,ssRNA(-),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140803
Mononegavirales,Rhabdoviridae,,Ephemerovirus,Berrimah virus,0,,,,ssRNA(-),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140804
Mononegavirales,Rhabdoviridae,,Ephemerovirus,Bovine ephemeral fever virus,1,,,,ssRNA(-),"Moved,Assigned as Type Species,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140805
Mononegavirales,Rhabdoviridae,,Ephemerovirus,Kotonkan virus,0,,,,ssRNA(-),"New,",27,2010.013aV.A.v3.Ephemerovirus-sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140806
Mononegavirales,Rhabdoviridae,,Ephemerovirus,Obodhiang virus,0,,,,ssRNA(-),"New,",27,2011.009aV.A.v3.Ephemerovirus-Sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140807
Mononegavirales,Rhabdoviridae,,Lyssavirus,Aravan virus,0,,,,ssRNA(-),"New,",25,"2009.009a,bV.v2.Lyssavirus-4Sp.doc",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140809
Mononegavirales,Rhabdoviridae,,Lyssavirus,Australian bat lyssavirus,0,,,,ssRNA(-),"New,",18,ICTV 7th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140810
Mononegavirales,Rhabdoviridae,,Lyssavirus,Bokeloh bat lyssavirus,0,,,,ssRNA(-),"New,",28,2012.009bV.A.v2.Lyssavirus_sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140811
Mononegavirales,Rhabdoviridae,,Lyssavirus,Duvenhage virus,0,,,,ssRNA(-),"Moved,",11,Ratification_1990,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140812
Mononegavirales,Rhabdoviridae,,Lyssavirus,European bat lyssavirus 1,0,,,,ssRNA(-),"Renamed,",18,ICTV 7th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140813
Mononegavirales,Rhabdoviridae,,Lyssavirus,European bat lyssavirus 2,0,,,,ssRNA(-),"Renamed,",18,ICTV 7th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140814
Mononegavirales,Rhabdoviridae,,Lyssavirus,Ikoma lyssavirus,0,,,,ssRNA(-),"New,",28,2012.009aV.A.v4.Lyssavirus_sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140815
Mononegavirales,Rhabdoviridae,,Lyssavirus,Irkut virus,0,,,,ssRNA(-),"New,",25,"2009.009a,bV.v2.Lyssavirus-4Sp.doc",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140816
Mononegavirales,Rhabdoviridae,,Lyssavirus,Khujand virus,0,,,,ssRNA(-),"New,",25,"2009.009a,bV.v2.Lyssavirus-4Sp.doc",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140817
Mononegavirales,Rhabdoviridae,,Lyssavirus,Lagos bat virus,0,,,,ssRNA(-),"Moved,",11,Ratification_1990,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140818
Mononegavirales,Rhabdoviridae,,Lyssavirus,Mokola virus,0,,,,ssRNA(-),"Moved,",11,Ratification_1990,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140819
Mononegavirales,Rhabdoviridae,,Lyssavirus,Rabies virus,1,,,,ssRNA(-),"Moved,",11,Ratification_1990,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140820
Mononegavirales,Rhabdoviridae,,Lyssavirus,Shimoni bat virus,0,,,,ssRNA(-),"New,",26,2011.006aV.A.v1.Lyssavirus-Sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140821
Mononegavirales,Rhabdoviridae,,Lyssavirus,West Caucasian bat virus,0,,,,ssRNA(-),"New,",25,"2009.009a,bV.v2.Lyssavirus-4Sp.doc",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140822
Mononegavirales,Rhabdoviridae,,Novirhabdovirus,Hirame rhabdovirus,0,,,,ssRNA(-),"New,",18,ICTV 7th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140824
Mononegavirales,Rhabdoviridae,,Novirhabdovirus,Infectious hematopoietic necrosis virus,1,,,,ssRNA(-),"New,Assigned as Type Species,",17,Ratification_1998,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140825
Mononegavirales,Rhabdoviridae,,Novirhabdovirus,Snakehead virus,0,,,,ssRNA(-),"Renamed,",23,ICTV 8th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140826
Mononegavirales,Rhabdoviridae,,Novirhabdovirus,Viral hemorrhagic septicemia virus,0,,,,ssRNA(-),"New,",18,ICTV 7th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140827
Mononegavirales,Rhabdoviridae,,Nucleorhabdovirus,Datura yellow vein virus,0,,,,ssRNA(-),"Moved,",14,ICTV 6th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140829
Mononegavirales,Rhabdoviridae,,Nucleorhabdovirus,Eggplant mottled dwarf virus,0,NC_025389,KJ082087,Agapanthus ,ssRNA(-),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140830
Mononegavirales,Rhabdoviridae,,Nucleorhabdovirus,Maize fine streak virus,0,NC_005974,AY618417,USA,ssRNA(-),"New,",25,2008.001P.Nucleorhabdovirus-2Sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140831
Mononegavirales,Rhabdoviridae,,Nucleorhabdovirus,Maize Iranian mosaic virus,0,NC_011542,DQ186554,Massah,ssRNA(-),"New,",26,2010.003aV.A.v2.Nucleorhabdovirus-sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140832
Mononegavirales,Rhabdoviridae,,Nucleorhabdovirus,Maize mosaic virus,0,NC_005975,AY618418,USA,ssRNA(-),"Moved,",14,ICTV 6th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140833
Mononegavirales,Rhabdoviridae,,Nucleorhabdovirus,Potato yellow dwarf virus,1,NC_016136,GU734660,SYDV ,ssRNA(-),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140834
Mononegavirales,Rhabdoviridae,,Nucleorhabdovirus,Rice yellow stunt virus,0,NC_003746,AB011257,transitory yellows,ssRNA(-),"New,",18,ICTV 7th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140835
Mononegavirales,Rhabdoviridae,,Nucleorhabdovirus,Sonchus yellow net virus,0,NC_001615,L32603,Choi,ssRNA(-),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140836
Mononegavirales,Rhabdoviridae,,Nucleorhabdovirus,Sowthistle yellow vein virus,0,,,,ssRNA(-),"Moved,",13,Ratification_1993,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140837
Mononegavirales,Rhabdoviridae,,Nucleorhabdovirus,Taro vein chlorosis virus,0,NC_006942,AY674964,Fiji,ssRNA(-),"New,",25,2008.001P.Nucleorhabdovirus-2Sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140838
Mononegavirales,Rhabdoviridae,,Perhabdovirus,Anguillid rhabdovirus,0,,,,ssRNA(-),"New,",27,2012.001a-dV.A.v2.Perhabdovirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140840
Mononegavirales,Rhabdoviridae,,Perhabdovirus,Perch rhabdovirus,1,,,,ssRNA(-),"New,Assigned as Type Species,",27,2012.001a-dV.A.v2.Perhabdovirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140841
Mononegavirales,Rhabdoviridae,,Perhabdovirus,Sea trout rhabdovirus,0,,,,ssRNA(-),"New,",27,2012.001a-dV.A.v2.Perhabdovirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140842
Mononegavirales,Rhabdoviridae,,Sigmavirus,Drosophila affinis sigmavirus,0,,,,ssRNA(-),"New,",27,2011.007a-dV.A.v2.Sigmavirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140844
Mononegavirales,Rhabdoviridae,,Sigmavirus,Drosophila ananassae sigmavirus,0,,,,ssRNA(-),"New,",27,2011.007a-dV.A.v2.Sigmavirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140845
Mononegavirales,Rhabdoviridae,,Sigmavirus,Drosophila immigrans sigmavirus,0,,,,ssRNA(-),"New,",27,2011.007a-dV.A.v2.Sigmavirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140846
Mononegavirales,Rhabdoviridae,,Sigmavirus,Drosophila melanogaster sigmavirus,1,,,,ssRNA(-),"Renamed,Moved,Assigned as Type Species,",27,2011.007a-dV.A.v2.Sigmavirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140847
Mononegavirales,Rhabdoviridae,,Sigmavirus,Drosophila obscura sigmavirus,0,,,,ssRNA(-),"New,",27,2011.007a-dV.A.v2.Sigmavirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140848
Mononegavirales,Rhabdoviridae,,Sigmavirus,Drosophila tristis sigmavirus,0,,,,ssRNA(-),"New,",27,2011.007a-dV.A.v2.Sigmavirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140849
Mononegavirales,Rhabdoviridae,,Sigmavirus,Muscina stabulans sigmavirus,0,,,,ssRNA(-),"New,",27,2011.007a-dV.A.v2.Sigmavirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140850
Mononegavirales,Rhabdoviridae,,Sprivivirus,Pike fry rhabdovirus,0,,,,ssRNA(-),"New,",28,2012.002a-fV.A.v3.Sprivivirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140852
Mononegavirales,Rhabdoviridae,,Sprivivirus,Spring viraemia of carp virus,1,,,,ssRNA(-),"Moved,",28,2012.002a-fV.A.v3.Sprivivirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140853
Mononegavirales,Rhabdoviridae,,Tibrovirus,Coastal Plains virus,0,,,,ssRNA(-),"New,",27,2011.008a-dV.A.v2.Tibrovirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140855
Mononegavirales,Rhabdoviridae,,Tibrovirus,Tibrogargan virus,1,,,,ssRNA(-),"New,Assigned as Type Species,",27,2011.008a-dV.A.v2.Tibrovirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140856
Mononegavirales,Rhabdoviridae,,Tupavirus,Durham virus,1,,,,ssRNA(-),"New,",28,2012.003a-fV.A.v2.Tupavirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140858
Mononegavirales,Rhabdoviridae,,Tupavirus,Tupaia virus,0,,,,ssRNA(-),"Moved,",28,2012.003a-fV.A.v2.Tupavirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140859
Mononegavirales,Rhabdoviridae,,Unassigned,Flanders virus,0,,,,ssRNA(-),"New,",25,"2009.012a,bV.v2.Rhabdoviridae_Flanders-Sp",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140861
Mononegavirales,Rhabdoviridae,,Unassigned,Moussa virus,0,,,,ssRNA(-),"New,",26,2010.009aV.A.v2.Rhabdoviridae-sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140862
Mononegavirales,Rhabdoviridae,,Unassigned,Ngaingan virus,0,,,,ssRNA(-),"New,",25,"2009.017a,bV.v2.Rhabdoviridae_Ngaingan-Sp",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140863
Mononegavirales,Rhabdoviridae,,Unassigned,Wongabel virus,0,,,,ssRNA(-),"New,",25,"2009.018a,bV.v2.Rhabdoviridae_Wongabel-Sp",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140864
Mononegavirales,Rhabdoviridae,,Vesiculovirus,Carajas virus,0,,,,ssRNA(-),"New,",18,ICTV 7th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140866
Mononegavirales,Rhabdoviridae,,Vesiculovirus,Chandipura virus,0,,,,ssRNA(-),"Moved,",11,Ratification_1990,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140867
Mononegavirales,Rhabdoviridae,,Vesiculovirus,Cocal virus,0,,,,ssRNA(-),"Renamed,",12,ICTV 5th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140868
Mononegavirales,Rhabdoviridae,,Vesiculovirus,Isfahan virus,0,,,,ssRNA(-),"Moved,",11,Ratification_1990,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140869
Mononegavirales,Rhabdoviridae,,Vesiculovirus,Maraba virus,0,,,,ssRNA(-),"New,",12,ICTV 5th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140870
Mononegavirales,Rhabdoviridae,,Vesiculovirus,Piry virus,0,,,,ssRNA(-),"Moved,",11,Ratification_1990,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140871
Mononegavirales,Rhabdoviridae,,Vesiculovirus,Vesicular stomatitis Alagoas virus,0,,,,ssRNA(-),"Renamed,",12,ICTV 5th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140872
Mononegavirales,Rhabdoviridae,,Vesiculovirus,Vesicular stomatitis Indiana virus,1,,,,ssRNA(-),"Renamed,",14,ICTV 6th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140873
Mononegavirales,Rhabdoviridae,,Vesiculovirus,Vesicular stomatitis New Jersey virus,0,,,,ssRNA(-),"Renamed,",12,ICTV 5th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140874
Nidovirales,Arteriviridae,,Arterivirus,Equine arteritis virus,1,,,,ssRNA(+),"Moved,",15,Ratification_1996,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140879
Nidovirales,Arteriviridae,,Arterivirus,Lactate dehydrogenase-elevating virus,0,,,,ssRNA(+),"Moved,",15,Ratification_1996,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140880
Nidovirales,Arteriviridae,,Arterivirus,Porcine reproductive and respiratory syndrome virus,0,,,,ssRNA(+),"Renamed,",23,ICTV 8th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140881
Nidovirales,Arteriviridae,,Arterivirus,Simian hemorrhagic fever virus,0,,,,ssRNA(+),"Moved,",15,Ratification_1996,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140882
Nidovirales,Coronaviridae,Coronavirinae,Alphacoronavirus,Alphacoronavirus 1,1,,,,ssRNA(+),"Merged,Renamed,Moved,Assigned as Type Species,",25,2008.085-122V.v4.Coronaviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140886
Nidovirales,Coronaviridae,Coronavirinae,Alphacoronavirus,Human coronavirus 229E,0,,,,ssRNA(+),"Moved,",25,2008.085-122V.v4.Coronaviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140887
Nidovirales,Coronaviridae,Coronavirinae,Alphacoronavirus,Human coronavirus NL63,0,,,,ssRNA(+),"Moved,",25,2008.085-122V.v4.Coronaviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140888
Nidovirales,Coronaviridae,Coronavirinae,Alphacoronavirus,Miniopterus bat coronavirus 1,0,,,,ssRNA(+),"New,",25,2008.085-122V.v4.Coronaviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140889
Nidovirales,Coronaviridae,Coronavirinae,Alphacoronavirus,Miniopterus bat coronavirus HKU8,0,,,,ssRNA(+),"New,",25,2008.085-122V.v4.Coronaviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140890
Nidovirales,Coronaviridae,Coronavirinae,Alphacoronavirus,Porcine epidemic diarrhea virus,0,,,,ssRNA(+),"Moved,",25,2008.085-122V.v4.Coronaviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140891
Nidovirales,Coronaviridae,Coronavirinae,Alphacoronavirus,Rhinolophus bat coronavirus HKU2,0,,,,ssRNA(+),"New,",25,2008.085-122V.v4.Coronaviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140892
Nidovirales,Coronaviridae,Coronavirinae,Alphacoronavirus,Scotophilus bat coronavirus 512,0,,,,ssRNA(+),"New,",25,2008.085-122V.v4.Coronaviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140893
Nidovirales,Coronaviridae,Coronavirinae,Betacoronavirus,Betacoronavirus 1,0,,,,ssRNA(+),"Moved,",25,2008.085-122V.v4.Coronaviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140895
Nidovirales,Coronaviridae,Coronavirinae,Betacoronavirus,Human coronavirus HKU1,0,,,,ssRNA(+),"Moved,",25,2008.085-122V.v4.Coronaviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140896
Nidovirales,Coronaviridae,Coronavirinae,Betacoronavirus,Murine coronavirus,1,,,,ssRNA(+),"Merged,Renamed,Moved,Assigned as Type Species,",25,2008.085-122V.v4.Coronaviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140897
Nidovirales,Coronaviridae,Coronavirinae,Betacoronavirus,Pipistrellus bat coronavirus HKU5,0,,,,ssRNA(+),"New,",25,2008.085-122V.v4.Coronaviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140898
Nidovirales,Coronaviridae,Coronavirinae,Betacoronavirus,Rousettus bat coronavirus HKU9,0,,,,ssRNA(+),"New,",25,2008.085-122V.v4.Coronaviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140899
Nidovirales,Coronaviridae,Coronavirinae,Betacoronavirus,Severe acute respiratory syndrome-related coronavirus,0,,,,ssRNA(+),"Renamed,Moved,",25,2008.085-122V.v4.Coronaviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140900
Nidovirales,Coronaviridae,Coronavirinae,Betacoronavirus,Tylonycteris bat coronavirus HKU4,0,,,,ssRNA(+),"New,",25,2008.085-122V.v4.Coronaviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140901
Nidovirales,Coronaviridae,Coronavirinae,Deltacoronavirus,Bulbul coronavirus HKU11,1,,,,ssRNA(+),"New,Assigned as Type Species,",26,2010.023a-dV.A.v2.Deltacoronavirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140903
Nidovirales,Coronaviridae,Coronavirinae,Deltacoronavirus,Munia coronavirus HKU13,0,,,,ssRNA(+),"New,",26,2010.023a-dV.A.v2.Deltacoronavirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140904
Nidovirales,Coronaviridae,Coronavirinae,Deltacoronavirus,Thrush coronavirus HKU12,0,,,,ssRNA(+),"New,",26,2010.023a-dV.A.v2.Deltacoronavirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140905
Nidovirales,Coronaviridae,Coronavirinae,Gammacoronavirus,Avian coronavirus,1,,,,ssRNA(+),"Merged,Renamed,Moved,Assigned as Type Species,",25,2008.085-122V.v4.Coronaviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140907
Nidovirales,Coronaviridae,Coronavirinae,Gammacoronavirus,Beluga whale coronavirus SW1,0,,,,ssRNA(+),"New,",25,2008.085-122V.v4.Coronaviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140908
Nidovirales,Coronaviridae,Torovirinae,Bafinivirus,White bream virus,1,,,,ssRNA(+),"New,Assigned as Type Species,",25,2008.085-122V.v4.Coronaviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140911
Nidovirales,Coronaviridae,Torovirinae,Torovirus,Bovine torovirus,0,,,,ssRNA(+),"Moved,",25,2008.085-122V.v4.Coronaviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140913
Nidovirales,Coronaviridae,Torovirinae,Torovirus,Equine torovirus,1,,,,ssRNA(+),"Moved,",25,2008.085-122V.v4.Coronaviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140914
Nidovirales,Coronaviridae,Torovirinae,Torovirus,Human torovirus,0,,,,ssRNA(+),"Moved,",25,2008.085-122V.v4.Coronaviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140915
Nidovirales,Coronaviridae,Torovirinae,Torovirus,Porcine torovirus,0,,,,ssRNA(+),"Moved,",25,2008.085-122V.v4.Coronaviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140916
Nidovirales,Mesoniviridae,,Alphamesonivirus,Alphamesonivirus 1,1,,,,ssRNA(+),"New,Assigned as Type Species,",27,2011.001a-gI.A.v2.Mesoniviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140920
Nidovirales,Roniviridae,,Okavirus,Gill-associated virus,1,,,,ssRNA(+),"New,Assigned as Type Species,",20,Ratification_2002a,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140924
Picornavirales,Dicistroviridae,,Aparavirus,Acute bee paralysis virus,1,,,,ssRNA(+),"Moved,Assigned as Type Species,",25,"2008.001-004,6I.v3.Aparavirus",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140929
Picornavirales,Dicistroviridae,,Aparavirus,Israeli acute paralysis virus,0,,,,ssRNA(+),"New,",25,"2008.001-004,6I.v3.Aparavirus",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140930
Picornavirales,Dicistroviridae,,Aparavirus,Kashmir bee virus,0,,,,ssRNA(+),"Moved,",25,"2008.001-004,6I.v3.Aparavirus",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140931
Picornavirales,Dicistroviridae,,Aparavirus,Mud crab virus,0,,,,ssRNA(+),"New,",26,2011.004aI.A.v1.Aparavirus-Sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140932
Picornavirales,Dicistroviridae,,Aparavirus,Solenopsis invicta virus-1,0,,,,ssRNA(+),"Moved,",25,"2008.001-004,6I.v3.Aparavirus",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140933
Picornavirales,Dicistroviridae,,Aparavirus,Taura syndrome virus,0,,,,ssRNA(+),"Moved,",25,"2008.001-004,6I.v3.Aparavirus",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140934
Picornavirales,Dicistroviridae,,Cripavirus,Aphid lethal paralysis virus,0,,,,ssRNA(+),"Moved,",24,2005.200-2G.04.Picornavirales,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140936
Picornavirales,Dicistroviridae,,Cripavirus,Black queen cell virus,0,,,,ssRNA(+),"Moved,",24,2005.200-2G.04.Picornavirales,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140937
Picornavirales,Dicistroviridae,,Cripavirus,Cricket paralysis virus,1,,,,ssRNA(+),"Moved,",24,2005.200-2G.04.Picornavirales,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140938
Picornavirales,Dicistroviridae,,Cripavirus,Drosophila C virus,0,,,,ssRNA(+),"Moved,",24,2005.200-2G.04.Picornavirales,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140939
Picornavirales,Dicistroviridae,,Cripavirus,Himetobi P virus,0,,,,ssRNA(+),"Moved,",24,2005.200-2G.04.Picornavirales,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140940
Picornavirales,Dicistroviridae,,Cripavirus,Homalodisca coagulata virus-1,0,,,,ssRNA(+),"New,",25,2008.005I.v3.Cripavirus-Sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140941
Picornavirales,Dicistroviridae,,Cripavirus,Plautia stali intestine virus,0,,,,ssRNA(+),"Moved,",24,2005.200-2G.04.Picornavirales,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140942
Picornavirales,Dicistroviridae,,Cripavirus,Rhopalosiphum padi virus,0,,,,ssRNA(+),"Moved,",24,2005.200-2G.04.Picornavirales,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140943
Picornavirales,Dicistroviridae,,Cripavirus,Triatoma virus,0,,,,ssRNA(+),"Moved,",24,2005.200-2G.04.Picornavirales,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140944
